code,initials,age,gender,cluster,trial,task,conf,subject_orientation,pin_facet_1,pin_facet_2,pin_facet_3,pin_facet_4,pin_facet_5,pin_facet_6,cond_facet_1,cond_facet_2,cond_facet_3,cond_facet_4,cond_facet_5,cond_facet_6,correct,response,accuracy,n_tocchi_trial,n_tocchi_facet_1,n_tocchi_facet_2,n_tocchi_facet_3,n_tocchi_facet_4,n_tocchi_facet_5,n_tocchi_facet_6,filt_n_tocchi_trial,filt_n_tocchi_facet_1,filt_n_tocchi_facet_2,filt_n_tocchi_facet_3,filt_n_tocchi_facet_4,filt_n_tocchi_facet_5,filt_n_tocchi_facet_6,touch_density_trial,touch_density_facet_1,touch_density_facet_2,touch_density_facet_3,touch_density_facet_4,touch_density_facet_5,touch_density_facet_6,filt_touch_density_trial,filt_touch_density_facet_1,filt_touch_density_facet_2,filt_touch_density_facet_3,filt_touch_density_facet_4,filt_touch_density_facet_5,filt_touch_density_facet_6,duration_trial,dur_facet_1,dur_facet_2,dur_facet_3,dur_facet_4,dur_facet_5,dur_facet_6,filt_dur_facet_1,filt_dur_facet_2,filt_dur_facet_3,filt_dur_facet_4,filt_dur_facet_5,filt_dur_facet_6,rot_abs_total,raw_mean_rot_velocity,filtered_mean_rot_velocity,facce_esplorate_0.8s,orient_face_deg,orient_face_world_coord,orient_face_local,timepoints_facce_esplorate_0.8s,mean_delta_timepoints,std_delta_timepoints,transition_local,trans_matrices,ritorni_0.8s,ritorni,diff_trans,MRT
1,sn,27,female,1,1,even,conf1,north,4,6,2,1,3,5,even,even,even,odd,odd,odd,12,12,1,4650,625,1839,396,224,569,997,672,216,130,106,41,82,97,91.53543307086616,20.97315436241616,44.85365853658532,17.368421052631618,9.572649572649594,42.46268656716423,21.39484978540767,13.228346456692917,22.978723404255323,17.10526315789473,19.629629629629623,20.500000000000004,19.52380952380952,13.85714285714285,50.8,29.79999999999993,41.00000000000004,22.79999999999995,23.39999999999995,13.399999999999984,46.60000000000012,9.4,7.600000000000004,5.400000000000002,2.0,4.200000000000001,7.000000000000004,872,16.109819284849543,16.880263522245045,"[2, 5, 2, 5, 1, 4, 6, 2, 6, 3, 1]","[[[112.87663684951167, 149.70295794286332], [55.509932052383576, 76.55378784669882], [136.6177788718804, 33.18602115536014], [43.3822211281196, -146.81397884463988], [124.49006794761642, -103.44621215330118], [67.12336315048834, -30.297042057136707]], [[110.41635029241371, 131.76298335661028], [29.258493641253406, 83.40069950788866], [110.01874250731396, 33.968772522400826], [69.98125749268605, -146.03122747759917], [150.74150635874662, -96.59930049211134], [69.58364970758629, -48.237016643389744]], [[127.10675179522413, 142.77941573752383], [39.796684258159296, 118.0182448762184], [102.34510790558164, 43.24946532187757], [77.65489209441836, -136.75053467812245], [140.2033157418407, -61.98175512378161], [52.89324820477589, -37.220584262476166]], [[118.24639167218008, 134.02309479417733], [29.607394548836247, 115.00684136664373], [98.15267077644693, 39.60900218822764], [81.84732922355309, -140.39099781177237], [150.39260545116377, -64.99315863335627], [61.75360832781992, -45.97690520582268]], [[120.82154202905154, 91.9704049655826], [30.904200178302897, 96.60578671200791], [87.95728543907472, 3.1897570827008543], [92.04271456092528, -176.81024291729915], [149.0957998216971, -83.3942132879921], [59.178457970948436, -88.0295950344174]], [[121.92761756637867, 89.58736500715365], [32.01042208755137, 94.18114426681221], [87.9351063636325, 0.8746950979213496], [92.0648936363675, -179.12530490207865], [147.98957791244865, -85.81885573318779], [58.072382433621335, -90.41263499284636]], [[127.6900811990277, 121.320486943327], [51.020191616449694, 70.01718173754261], [118.69239021348619, 6.3052673967062125], [61.30760978651381, -173.6947326032938], [128.9798083835503, -109.9828182624574], [52.30991880097231, -58.67951305667303]], [[120.41747404660865, 128.98572621026247], [57.51578270163689, 60.93594046718791], [132.4309855913634, 6.527505273960691], [47.569014408636605, -173.47249472603932], [122.48421729836312, -119.06405953281208], [59.582525953391375, -51.01427378973753]], [[88.03948362206509, 133.60379978029897], [73.76634545296538, 43.03273579084348], [163.64185320566247, 50.300920204056794], [16.35814679433752, -129.69907979594322], [106.23365454703462, -136.96726420915653], [91.96051637793491, -46.39620021970103]], [[48.912373854604745, 97.21931893668554], [132.21890895576865, 59.51556873767757], [109.96047637716623, 168.75632684598358], [70.03952362283377, -11.24367315401641], [47.78109104423137, -120.48443126232243], [131.08762614539526, -82.78068106331447]], [[49.15879735915082, 94.25651376683952], [134.0834926355302, 61.103243276807916], [107.2890551675148, 168.64819728105977], [72.7109448324852, -11.351802718940231], [45.916507364469794, -118.89675672319208], [130.84120264084916, -85.74348623316048]]]","[[['west', 'north', 'down', 'up', 'south', 'east']], [['north', 'up', 'east', 'west', 'down', 'south']], [['west', 'up', 'east', 'west', 'down', 'east']], [['north', 'up', 'east', 'west', 'down', 'south']], [['north', 'up', 'east', 'west', 'down', 'south']], [['north', 'up', 'east', 'west', 'down', 'south']], [['north', 'north', 'east', 'west', 'south', 'south']], [['north', 'north', 'east', 'west', 'south', 'south']], [['north', 'east', 'down', 'up', 'west', 'south']], [['north', 'north', 'west', 'east', 'south', 'south']], [['north', 'north', 'west', 'east', 'south', 'south']]]","[[['left', 'rear', 'down', 'up', 'front', 'right']], [['rear', 'up', 'right', 'left', 'down', 'front']], [['left', 'up', 'right', 'left', 'down', 'right']], [['rear', 'up', 'right', 'left', 'down', 'front']], [['rear', 'up', 'right', 'left', 'down', 'front']], [['rear', 'up', 'right', 'left', 'down', 'front']], [['rear', 'rear', 'right', 'left', 'front', 'front']], [['rear', 'rear', 'right', 'left', 'front', 'front']], [['rear', 'right', 'down', 'up', 'left', 'front']], [['rear', 'rear', 'left', 'right', 'front', 'front']], [['rear', 'rear', 'left', 'right', 'front', 'front']]]","[1.4, 3.2, 7.4, 11.6, 17.2, 20.6, 23.2, 24.6, 25.6, 35.0, 41.0]",3.96,2.4228908353452487,"['rear', 'down', 'up', 'down', 'rear', 'left', 'front', 'rear', 'front', 'left', 'rear']","state2  down  front  left  rear   up
state1                              
down     NaN    NaN   NaN   0.1  0.1
front    NaN    NaN   0.1   0.1  NaN
left     NaN    0.1   NaN   0.1  NaN
rear     0.1    0.1   0.1   NaN  NaN
up       0.1    NaN   NaN   NaN  NaN","[0, 2, 0, 0, 1, 1]",4,10,13
1,sn,27,female,1,2,even,conf2,north,5,6,4,1,3,5,odd,even,even,odd,odd,odd,10,10,1,4193,614,1135,579,825,122,918,912,200,163,78,133,85,253,75.68592057761732,19.06832298136651,23.945147679324823,14.33168316831682,20.420792079207903,18.48484848484848,16.81318681318674,16.462093862815884,18.51851851851853,22.02702702702701,20.52631578947368,20.15151515151514,20.23809523809524,21.08333333333336,55.4,32.19999999999992,47.40000000000013,40.400000000000034,40.400000000000034,6.600000000000003,54.60000000000024,10.799999999999994,7.400000000000004,3.800000000000001,6.600000000000003,4.200000000000001,11.99999999999999,793,13.059346426062335,13.826089173322428,"[5, 4, 2, 1, 3, 6, 4, 1, 2]","[[[85.65596133588294, 134.34014472287203], [91.53282287137823, 44.456611007865284], [175.39247907231922, 153.84926686275574], [4.607520927680802, -26.150733137244284], [88.46717712862177, -135.54338899213474], [94.34403866411708, -45.65985527712797]], [[82.93783107966124, 133.71192584916398], [88.9296853166448, 43.57931317287846], [172.85636710792758, 125.00639603910238], [7.143632892072427, -54.993603960897616], [91.07031468335522, -136.42068682712153], [97.06216892033876, -46.28807415083602]], [[124.81548117758337, 123.79548189190328], [82.0505176531726, 39.36823258455178], [144.0239431296447, -39.54066997533126], [35.97605687035533, 140.45933002466876], [97.94948234682741, -140.63176741544822], [55.18451882241665, -56.20451810809671]], [[162.68923578615136, 84.0986079027398], [72.78291479448063, 77.94998603988412], [91.74448391671059, -11.509260757869678], [88.25551608328942, 168.49073924213033], [107.21708520551938, -102.05001396011588], [17.310764213848653, -95.90139209726021]], [[92.53505611558863, 2.365199460510282], [114.46352975576963, 93.51937415066416], [24.611881787232242, 86.81891723521133], [155.38811821276778, -93.18108276478868], [65.53647024423037, -86.48062584933585], [87.46494388441137, -177.63480053948973]], [[32.77254375084762, 100.00370257135633], [118.70044631533773, 68.26318746834765], [104.4645249346913, 166.38221539142478], [75.5354750653087, -13.617784608575246], [61.29955368466227, -111.73681253165236], [147.2274562491524, -79.99629742864367]], [[87.4960103894783, 130.44355846405267], [100.10499030873072, 40.89010080507741], [169.58305019192488, -153.3175100877527], [10.416949808075112, 26.68248991224731], [79.8950096912693, -139.10989919492258], [92.50398961052171, -49.556441535947336]], [[134.33822492920922, 136.4224807852521], [75.97832731754403, 60.54679682079575], [132.2942086426079, -16.321481665419046], [47.70579135739211, 163.67851833458096], [104.02167268245599, -119.45320317920425], [45.6617750707908, -43.577519214747895]], [[154.4345961310558, 116.13902668080205], [69.32943680869928, 78.20032474685597], [104.37335868520243, -6.251512117322819], [75.62664131479758, 173.74848788267718], [110.67056319130073, -101.79967525314404], [25.565403868944212, -63.86097331919795]]]","[[['north', 'east', 'down', 'up', 'west', 'south']], [['north', 'east', 'down', 'up', 'west', 'south']], [['north', 'east', 'down', 'up', 'west', 'south']], [['down', 'north', 'east', 'west', 'south', 'up']], [['east', 'north', 'up', 'down', 'south', 'west']], [['up', 'north', 'west', 'east', 'south', 'down']], [['north', 'east', 'down', 'up', 'west', 'south']], [['west', 'north', 'east', 'west', 'south', 'east']], [['down', 'north', 'east', 'west', 'south', 'up']]]","[[['rear', 'right', 'down', 'up', 'left', 'front']], [['rear', 'right', 'down', 'up', 'left', 'front']], [['rear', 'right', 'down', 'up', 'left', 'front']], [['down', 'rear', 'right', 'left', 'front', 'up']], [['right', 'rear', 'up', 'down', 'front', 'left']], [['up', 'rear', 'left', 'right', 'front', 'down']], [['rear', 'right', 'down', 'up', 'left', 'front']], [['left', 'rear', 'right', 'left', 'front', 'right']], [['down', 'rear', 'right', 'left', 'front', 'up']]]","[6.4, 12.0, 15.6, 17.0, 25.2, 29.8, 42.8, 47.2, 54.0]",5.949999999999999,3.279862802008644,"['left', 'up', 'right', 'down', 'up', 'down', 'up', 'left', 'rear']","state2   down   left   rear  right     up
state1                                   
down      NaN    NaN    NaN    NaN  0.250
left      NaN    NaN  0.125    NaN  0.125
right   0.125    NaN    NaN    NaN    NaN
up      0.125  0.125    NaN  0.125    NaN","[1, 0, 0, 1, 0, 0]",2,7,13
1,sn,27,female,1,3,even,conf3,north,4,4,2,2,5,5,even,even,even,even,odd,odd,12,12,1,4650,825,717,940,825,527,816,1245,351,141,251,261,117,124,56.432038834951456,17.553191489361655,16.221719457013542,15.06410256410248,19.549763033175328,9.981060606060566,29.78102189781029,15.109223300970871,24.041095890411,20.14285714285713,16.089743589743613,21.750000000000018,18.87096774193548,13.47826086956522,82.4,47.00000000000013,44.20000000000009,62.40000000000035,42.20000000000006,52.80000000000021,27.39999999999993,14.59999999999998,7.000000000000004,15.599999999999977,11.99999999999999,6.200000000000003,9.2,1258,14.496056700089849,15.02357605540768,"[1, 6, 1, 4, 1, 2, 3, 5, 4, 1, 4, 6, 3, 4]","[[[92.97593839644242, 62.780623967981064], [96.07606337870534, -27.536441480280047], [173.22935832313993, 178.74942505275325], [6.770641676860068, -1.2505749472467562], [83.92393662129466, 152.46355851971998], [87.0240616035576, -117.21937603201894]], [[72.3497509089536, 80.24565465062241], [93.3733250118032, -8.679701653004816], [162.00930623522865, 91.77805399975867], [17.99069376477138, -88.22194600024135], [86.62667498819681, 171.3202983469952], [107.6502490910464, -99.75434534937759]], [[67.53694185510018, 87.22411547957947], [95.422719401994, -0.5265194045065881], [156.8212434957688, 102.2829945150398], [23.178756504231213, -77.7170054849602], [84.57728059800601, 179.4734805954934], [112.46305814489982, -92.77588452042053]], [[76.61639194764595, 71.32147697138846], [87.30544081930279, -19.320129468360392], [166.33790278084987, 59.51579024418059], [13.662097219150143, -120.48420975581942], [92.69455918069721, 160.6798705316396], [103.38360805235405, -108.67852302861154]], [[70.56001169048938, 62.64290411537767], [89.21033834656805, -27.635818023718677], [160.54268070847533, 60.128247019363855], [19.45731929152468, -119.87175298063616], [90.78966165343195, 152.36418197628132], [109.43998830951062, -117.35709588462235]], [[86.15026221794321, 51.84528325752803], [101.59492818025296, -37.36361824825211], [167.7657756946539, 123.76557634219502], [12.234224305346102, -56.23442365780499], [78.40507181974704, 142.63638175174788], [93.8497377820568, -128.15471674247198]], [[155.77596268815958, -15.058929645031562], [66.20409440151116, -3.608431206843847], [85.72579214178522, -95.49706272756453], [94.2742078582148, 84.50293727243547], [113.79590559848886, 176.39156879315615], [24.224037311840423, 164.94107035496845]], [[123.56526521015103, -56.58495872667833], [66.17304671873451, 16.376058045288264], [43.215792052041884, -101.65902486682535], [136.78420794795812, 78.34097513317465], [113.82695328126549, -163.62394195471174], [56.434734789848974, 123.41504127332168]], [[47.754643812447966, -61.23393962595711], [104.72369289908815, 14.9585860668271], [45.950865640674, 90.23201797737087], [134.04913435932602, -89.76798202262914], [75.27630710091186, -165.04141393317292], [132.24535618755203, 118.76606037404288]], [[39.67994262062801, -80.65865312745257], [96.76509433683663, 1.1206619090091847], [51.13130399218118, 85.63415696123658], [128.86869600781884, -94.36584303876343], [83.23490566316337, -178.87933809099084], [140.320057379372, 99.34134687254745]], [[30.05010683857064, -32.908255833746225], [118.66710141365735, -13.829161470044555], [81.74262870066352, 71.61991837125893], [98.2573712993365, -108.38008162874108], [61.33289858634266, 166.17083852995543], [149.94989316142937, 147.0917441662538]], [[64.83819365978731, -49.41509868419426], [113.71007908328032, 28.67902495867428], [35.81755174372153, 81.19473474847327], [144.1824482562785, -98.80526525152673], [66.28992091671968, -151.32097504132574], [115.16180634021269, 130.58490131580572]], [[74.15878772948885, -47.48492113961041], [111.30791349381042, 36.160904342308804], [27.03195980513967, 76.303022024501], [152.96804019486032, -103.696977975499], [68.69208650618958, -143.8390956576912], [105.84121227051115, 132.5150788603896]], [[69.83205697643163, -52.1277274433904], [114.33594963652587, 28.31015610470272], [32.49953025108715, 73.08019851822765], [147.50046974891285, -106.91980148177235], [65.66405036347415, -151.6898438952973], [110.16794302356837, 127.8722725566096]]]","[[['north', 'east', 'down', 'up', 'west', 'south']], [['north', 'east', 'down', 'up', 'west', 'south']], [['north', 'east', 'down', 'up', 'west', 'south']], [['north', 'east', 'down', 'up', 'west', 'south']], [['north', 'east', 'down', 'up', 'west', 'south']], [['north', 'east', 'down', 'up', 'west', 'south']], [['down', 'east', 'south', 'north', 'west', 'up']], [['south', 'east', 'up', 'down', 'west', 'north']], [['south', 'east', 'north', 'south', 'west', 'north']], [['up', 'east', 'north', 'south', 'west', 'down']], [['up', 'east', 'north', 'south', 'west', 'down']], [['south', 'east', 'up', 'down', 'west', 'north']], [['south', 'east', 'up', 'down', 'west', 'north']], [['south', 'east', 'up', 'down', 'west', 'north']]]","[[['rear', 'right', 'down', 'up', 'left', 'front']], [['rear', 'right', 'down', 'up', 'left', 'front']], [['rear', 'right', 'down', 'up', 'left', 'front']], [['rear', 'right', 'down', 'up', 'left', 'front']], [['rear', 'right', 'down', 'up', 'left', 'front']], [['rear', 'right', 'down', 'up', 'left', 'front']], [['down', 'right', 'front', 'rear', 'left', 'up']], [['front', 'right', 'up', 'down', 'left', 'rear']], [['front', 'right', 'rear', 'front', 'left', 'rear']], [['up', 'right', 'rear', 'front', 'left', 'down']], [['up', 'right', 'rear', 'front', 'left', 'down']], [['front', 'right', 'up', 'down', 'left', 'rear']], [['front', 'right', 'up', 'down', 'left', 'rear']], [['front', 'right', 'up', 'down', 'left', 'rear']]]","[2.4, 7.8, 17.2, 22.2, 26.2, 29.8, 45.8, 56.2, 62.6, 68.4, 71.6, 72.2, 77.0, 81.2]",6.061538461538461,3.7608383806597936,"['rear', 'front', 'rear', 'up', 'rear', 'right', 'front', 'left', 'front', 'up', 'front', 'rear', 'up', 'down']","state2      down     front      left      rear     right        up
state1                                                            
front        NaN       NaN  0.076923  0.153846       NaN  0.076923
left         NaN  0.076923       NaN       NaN       NaN       NaN
rear         NaN  0.076923       NaN       NaN  0.076923  0.153846
right        NaN  0.076923       NaN       NaN       NaN       NaN
up      0.076923  0.076923       NaN  0.076923       NaN       NaN","[3, 0, 1, 2, 0, 1]",7,11,13
7,gl,23,female,1,16,odd,conf10,north,5,4,1,4,3,4,odd,even,odd,even,odd,even,9,9,1,2787,641,596,223,138,504,685,630,95,95,154,91,108,87,49.94623655913978,11.654545454545405,23.281250000000053,13.273809523809543,17.249999999999993,11.05263157894734,12.732342007434893,11.290322580645162,11.309523809523808,13.97058823529411,24.06249999999999,14.677419354838705,15.42857142857142,14.999999999999991,55.8,55.00000000000024,25.59999999999994,16.799999999999972,8.000000000000004,45.60000000000011,53.80000000000023,8.400000000000002,6.800000000000003,6.400000000000003,6.200000000000003,7.000000000000004,5.8000000000000025,407,6.366197922252233,6.449283418862709,"[2, 5, 2, 5, 6, 1, 4, 3]","[[[84.08070685467075, 155.3997718572394], [90.61874864327672, 65.46392639976294], [174.04822554540632, 161.40987380435354], [5.951774454593678, -18.590126195646455], [89.38125135672328, -114.53607360023707], [95.91929314532925, -24.600228142760603]], [[84.61655927327702, 150.23852315171362], [91.15577201176191, 60.34745360464986], [174.4931734251139, 162.42653666846388], [5.506826574886122, -17.57346333153611], [88.8442279882381, -119.65254639535016], [95.38344072672298, -29.76147684828641]], [[81.85735779675134, 149.2961648548382], [95.93415273755892, 60.14830668127108], [169.90059943460196, -174.15002751339722], [10.09940056539804, 5.849972486602797], [84.06584726244108, -119.85169331872893], [98.14264220324867, -30.70383514516181]], [[89.95295550777813, 145.8716030803961], [92.03404607206863, 55.87327389990673], [177.96540950848373, -125.45277071505014], [2.034590491516262, 54.54722928494988], [87.96595392793138, -124.12672610009326], [90.04704449222187, -34.128396919603894]], [[85.16013799521461, 142.12235881606009], [94.18503551707327, 52.477352211858154], [173.59511198449556, -176.84153716436288], [6.404888015504435, 3.158462835637125], [85.81496448292674, -127.52264778814185], [94.83986200478539, -37.87764118393993]], [[86.92476991898943, 150.94006622978628], [88.2682898579323, 60.84700260608166], [176.46989666203356, 121.50093626020598], [3.530103337966433, -58.49906373979404], [91.73171014206771, -119.15299739391835], [93.07523008101059, -29.05993377021374]], [[84.73904175636288, 141.34555687465067], [93.5207495183784, 51.670157770110826], [173.66411560447938, 175.3199176810637], [6.335884395520633, -4.68008231893629], [86.4792504816216, -128.32984222988918], [95.26095824363713, -38.65444312534933]], [[89.77130618403693, 134.87465464899768], [94.8490739971729, 44.89405598101598], [175.1455103180921, -137.81908006424902], [4.8544896819078955, 42.180919935750985], [85.1509260028271, -135.10594401898402], [90.22869381596308, -45.12534535100235]]]","[[['west', 'north', 'down', 'up', 'south', 'east']], [['west', 'north', 'down', 'up', 'south', 'east']], [['west', 'north', 'down', 'up', 'south', 'east']], [['west', 'north', 'down', 'up', 'south', 'east']], [['west', 'north', 'down', 'up', 'south', 'east']], [['west', 'north', 'down', 'up', 'south', 'east']], [['west', 'north', 'down', 'up', 'south', 'east']], [['north', 'east', 'down', 'up', 'west', 'south']]]","[[['left', 'rear', 'down', 'up', 'front', 'right']], [['left', 'rear', 'down', 'up', 'front', 'right']], [['left', 'rear', 'down', 'up', 'front', 'right']], [['left', 'rear', 'down', 'up', 'front', 'right']], [['left', 'rear', 'down', 'up', 'front', 'right']], [['left', 'rear', 'down', 'up', 'front', 'right']], [['left', 'rear', 'down', 'up', 'front', 'right']], [['rear', 'right', 'down', 'up', 'left', 'front']]]","[0.2, 0.4, 1.2, 8.4, 18.8, 25.8, 40.0, 47.2]",6.714285714285714,4.591740588562584,"['rear', 'front', 'rear', 'front', 'right', 'left', 'up', 'down']","state2      down     front      left      rear     right        up
state1                                                            
front        NaN       NaN       NaN  0.142857  0.142857       NaN
left         NaN       NaN       NaN       NaN       NaN  0.142857
rear         NaN  0.285714       NaN       NaN       NaN       NaN
right        NaN       NaN  0.142857       NaN       NaN       NaN
up      0.142857       NaN       NaN       NaN       NaN       NaN","[0, 1, 0, 0, 1, 0]",2,6,12
7,gl,23,female,1,17,odd,conf11,north,5,4,1,4,3,3,odd,even,odd,even,odd,odd,12,15,0,2846,591,785,115,239,429,687,600,96,83,75,134,111,101,55.36964980544747,11.726190476190435,25.993377483443773,19.827586206896544,20.25423728813561,11.34920634920635,13.963414634146297,11.673151750972764,12.972972972972968,14.821428571428566,25.0,15.581395348837209,17.343749999999993,20.199999999999992,51.4,50.400000000000176,30.199999999999925,5.8000000000000025,11.79999999999999,37.8,49.20000000000016,7.400000000000004,5.600000000000002,3.0000000000000004,8.600000000000001,6.400000000000003,5.000000000000002,386,6.61017675232377,6.752105209302858,"[5, 2, 5, 6, 1, 4, 3]","[[[84.71450874632545, 150.9637816022209], [92.72258536539222, 61.215843422638414], [174.0509534931124, 178.3675726109825], [5.949046506887619, -1.6324273890174976], [87.27741463460778, -118.7841565773616], [95.28549125367456, -29.03621839777912]], [[87.63598197357729, 147.85234736898013], [92.50566498515244, 57.95585560805103], [176.55412192320418, -165.43078105864166], [3.4458780767958217, 14.569218941358352], [87.49433501484758, -122.04414439194898], [92.36401802642273, -32.147652631019874]], [[92.37542752379709, 142.92695685527468], [96.23872210651048, 52.66712862370882], [173.32098853368166, -106.32579576768748], [6.6790114663183635, 73.67420423231253], [83.76127789348952, -127.3328713762912], [87.62457247620291, -37.07304314472533]], [[86.97268401247636, 145.364043274138], [92.18145488994075, 55.47946723647753], [176.26740548888944, -178.79598547086218], [3.7325945111105514, 1.2040145291378346], [87.81854511005926, -124.52053276352247], [93.02731598752365, -34.63595672586203]], [[89.00548928804551, 142.0329617394053], [95.14660815044691, 52.12254399257705], [174.7576753223366, -138.8729806171285], [5.24232467766341, 41.12701938287152], [84.85339184955309, -127.87745600742296], [90.99451071195449, -37.96703826059472]], [[88.87228563109102, 141.6300386949487], [93.4406551271187, 51.697849092084795], [176.37882471403773, -146.4923366544809], [3.6211752859622774, 33.50766334551909], [86.5593448728813, -128.30215090791523], [91.12771436890898, -38.3699613050513]], [[92.6658213434863, 143.67863464393838], [93.6223447020972, 53.50974947109806], [175.50033601908368, -90.04664828925691], [4.499663980916342, 89.9533517107431], [86.3776552979028, -126.49025052890194], [87.3341786565137, -36.32136535606163]]]","[[['west', 'north', 'down', 'up', 'south', 'east']], [['west', 'north', 'down', 'up', 'south', 'east']], [['west', 'north', 'down', 'up', 'south', 'east']], [['west', 'north', 'down', 'up', 'south', 'east']], [['west', 'north', 'down', 'up', 'south', 'east']], [['west', 'north', 'down', 'up', 'south', 'east']], [['west', 'north', 'down', 'up', 'south', 'east']]]","[[['left', 'rear', 'down', 'up', 'front', 'right']], [['left', 'rear', 'down', 'up', 'front', 'right']], [['left', 'rear', 'down', 'up', 'front', 'right']], [['left', 'rear', 'down', 'up', 'front', 'right']], [['left', 'rear', 'down', 'up', 'front', 'right']], [['left', 'rear', 'down', 'up', 'front', 'right']], [['left', 'rear', 'down', 'up', 'front', 'right']]]","[0.2, 3.0, 7.0, 15.6, 22.4, 34.2, 46.2]",7.666666666666667,3.5264083081168525,"['front', 'rear', 'front', 'right', 'left', 'up', 'down']","state2      down     front      left      rear     right        up
state1                                                            
front        NaN       NaN       NaN  0.166667  0.166667       NaN
left         NaN       NaN       NaN       NaN       NaN  0.166667
rear         NaN  0.166667       NaN       NaN       NaN       NaN
right        NaN       NaN  0.166667       NaN       NaN       NaN
up      0.166667       NaN       NaN       NaN       NaN       NaN","[0, 0, 0, 0, 1, 0]",1,6,12
7,gl,23,female,1,18,odd,conf12,north,5,4,2,4,2,5,odd,even,even,even,even,odd,10,10,1,2372,398,618,284,142,329,601,644,63,143,184,67,111,76,59.004975124378106,10.153061224489791,26.63793103448281,21.51515151515154,20.88235294117646,10.217391304347853,16.24324324324325,16.019900497512438,13.69565217391304,22.34374999999999,27.05882352941175,16.749999999999996,19.13793103448275,20.0,40.2,39.20000000000002,23.19999999999995,13.199999999999983,6.800000000000003,32.19999999999992,36.99999999999999,4.600000000000001,6.400000000000003,6.800000000000003,4.000000000000001,5.8000000000000025,3.800000000000001,331,7.175100586484835,7.239532616520459,"[2, 5, 6, 2, 1, 4, 3]","[[[86.89772659874626, 147.54598580572917], [91.95687914868843, 57.65208578453703], [176.33107987139678, 179.8499346784114], [3.668920128603229, -0.15006532158862476], [88.04312085131157, -122.34791421546298], [93.10227340125375, -32.45401419427084]], [[94.59154367298383, 150.21773462551542], [98.13146812904033, 59.56026570259279], [170.64640761216495, -90.60185798641939], [9.353592387835043, 89.39814201358062], [81.86853187095969, -120.43973429740721], [85.40845632701618, -29.782265374484574]], [[90.80860762759512, 148.6288132226436], [91.58166562088849, 58.60648423365259], [178.2235302544185, -94.30232503328477], [1.7764697455815064, 85.69767496671523], [88.41833437911153, -121.3935157663474], [89.19139237240489, -31.371186777356407]], [[95.02869413027517, 157.50714578680288], [92.06444810386333, 67.32540917298466], [174.5620141831394, -44.92516980556181], [5.4379858168605955, 135.07483019443822], [87.93555189613667, -112.67459082701534], [84.97130586972484, -22.492854213197116]], [[93.30106777734143, 150.12473590786843], [90.27788854486103, 60.10870763328036], [176.68723051363995, -34.697811169265776], [3.312769486360049, 145.30218883073422], [89.72211145513897, -119.89129236671965], [86.69893222265857, -29.87526409213156]], [[91.56128829857124, 148.5573222571272], [92.0481719562638, 58.50147272806544], [177.4242072831881, -84.15044742538761], [2.5757927168118866, 95.84955257461239], [87.95182804373621, -121.49852727193458], [88.43871170142877, -31.442677742872803]], [[95.3323551450728, 141.4797184940586], [94.40237585357866, 51.06800078623444], [173.07702354776026, -78.28219314988712], [6.9229764522397295, 101.71780685011288], [85.59762414642134, -128.93199921376555], [84.66764485492722, -38.520281505941426]]]","[[['west', 'north', 'down', 'up', 'south', 'east']], [['west', 'north', 'down', 'up', 'south', 'east']], [['west', 'north', 'down', 'up', 'south', 'east']], [['west', 'north', 'down', 'up', 'south', 'east']], [['west', 'north', 'down', 'up', 'south', 'east']], [['west', 'north', 'down', 'up', 'south', 'east']], [['west', 'north', 'down', 'up', 'south', 'east']]]","[[['left', 'rear', 'down', 'up', 'front', 'right']], [['left', 'rear', 'down', 'up', 'front', 'right']], [['left', 'rear', 'down', 'up', 'front', 'right']], [['left', 'rear', 'down', 'up', 'front', 'right']], [['left', 'rear', 'down', 'up', 'front', 'right']], [['left', 'rear', 'down', 'up', 'front', 'right']], [['left', 'rear', 'down', 'up', 'front', 'right']]]","[1.4, 7.2, 13.2, 18.6, 20.2, 25.4, 32.0]",5.1000000000000005,1.6278820596099717,"['rear', 'front', 'right', 'rear', 'left', 'up', 'down']","state2      down     front      left      rear     right        up
state1                                                            
front        NaN       NaN       NaN       NaN  0.166667       NaN
left         NaN       NaN       NaN       NaN       NaN  0.166667
rear         NaN  0.166667  0.166667       NaN       NaN       NaN
right        NaN       NaN       NaN  0.166667       NaN       NaN
up      0.166667       NaN       NaN       NaN       NaN       NaN","[0, 1, 0, 0, 0, 0]",1,6,12
